50 deviation,90 deviation,130 deviation,type,participant
0.15691901130432742,7.986094833066511,8.053756025793511,passive,ad_0206
-7.7609084713645204,13.537963047366832,23.741508683209744,passive,ap_0106
9.911137316726167,6.847946957932887,7.284358306149648,passive,cg_2206
-8.569024017680851,-8.039922205333243,-1.1319098295925,passive,dd_1506
-18.552642396646604,-0.8684461645359267,16.786547928986202,passive,ej_2106
1.3298253776605562,10.380208934876352,14.838784833809338,passive,ho_1406
-19.492579633009743,-13.93282072184271,14.492406726563043,passive,id_1105
6.444629274215419,8.424625163655055,12.299833387364457,passive,jl_1406
-7.369484329580709,-0.6213135740250748,2.673018246135995,passive,mb_1205
-16.4546554272087,1.954100893781457,23.608424650216424,passive,mc_0806
3.7679999288955237,7.932620163500448,8.268409878770795,passive,nb_1505
-24.97515622679008,0.5592421608613026,18.951583618173593,passive,pb_2306
-17.17665668551938,-4.632069652322321,16.276463860242853,passive,rd_3105
-17.783407328448902,3.416369366562029,14.310157731930751,passive,sc_0106
-16.18186123842386,-0.859411297941115,18.844228734994026,passive,sh_1005
-5.9492166689573995,3.3561745205282945,10.930029191693022,passive,ss_1005
-2.486072212317574,-0.8735507804724063,14.071322091382449,passive,ss_2505
-10.331050144959775,10.130260510740332,22.683656591435604,passive,ts_1505
0.9873881492468114,7.842539112086767,20.61545276904421,passive,ud_2605
-22.35285947161496,-3.526802041743974,26.236685437737712,passive,yl_1005
