50 deviation,90 deviation,130 deviation,type,participant
2.6857204758364723,4.786271265026604,-1.2169568332921081,active,ar_1908
-5.153273246342259,-0.33438325902849153,6.532887999456189,active,cp_1201
-10.698795777238868,-3.4804895271227996,0.951742765939001,active,cr_2106
-10.938515987505774,-5.138520885710222,6.803642980990137,active,cr_2206
-8.012608030960738,-9.418299378250637,-3.7171876382187143,active,fk_2510
-20.829352641960092,-3.8372199011609087,7.569693716908784,active,ja_2610
-16.038546302649994,-15.531176448143093,-5.08119569190949,active,jl_0211
1.2583829980283103,6.2388131541626075,8.29974615712177,active,jy_2206
-4.9437849986249,-2.985659465592938,-2.643492786901797,active,ls_1201
6.06555856141429,1.273929762271143,-1.698490064240732,active,mc_2110
1.6498779014410552,-1.4567776871141447,-3.061452437900833,active,ms_2410
2.5816447708273818,-0.9441661043885462,3.6662308385660345,active,ns_1311
-8.903295058718607,-0.18328193500539894,9.128699714496985,active,oi_2006
0.6265612827224447,1.0829091234531707,-0.6825641813769934,active,pa_2006
2.3385661052988116,4.038551405361105,1.4666925365960657,active,pn_2106
0.29976976216864365,2.799742375094639,2.60658255542211,active,ps_2610
6.186704131945394,5.982656676931055,4.239642481995868,active,rk_1201
-1.888527154610613,-10.215881853471936,-6.481921658856631,active,sk_2410
-7.957247149223782,-14.009855969788411,-12.62694919307744,active,sm_2510
-14.965296374362007,-3.8786007810392067,7.536253912451014,active,va_0202
