ag_0906,as_1601,ay_1506,az_1306,bd_3105,bh_1506,cf_1706,ec_1706,fs_1011,gs_3105,ja_1606,lw_1306,ma_1506,na_1601,nj_1406,pa_0416,pe_0416,sa_1406,sm_1601,zw_2609
23.168672234121555,35.09979157815741,9.519217776487011,14.89756536810583,16.588928382892703,8.230344883693505,-2.095634830939531,25.140354931921955,13.951194615742764,12.197392790069351,15.106779086832717,24.41208294207403,7.5352460011027205,21.605183055229027,19.12652042441647,26.797095302669774,12.80346512821879,24.449333183999897,34.431494624067646,18.8800258014678
24.680921622115687,36.39190567163969,17.01688207975706,17.095606833851605,14.912447030014395,23.81624645170227,9.218424809011783,,12.336059199226298,9.532471331142489,23.473642494443947,32.06963688316153,9.955986856083527,11.722149353100647,26.485021061946213,26.8823720173299,19.74149466394138,22.8387712762122,30.218464656302878,29.025545392425787
13.657320947656245,25.82625291747604,12.214944502361334,0.39063689693625747,16.86798427319941,19.236460071240053,20.555573228526967,21.365754533648655,23.519258606820845,26.648659111186483,12.26312371550344,10.027670954019769,-11.54992880462341,15.907911862275789,22.926167906497554,7.955340440836082,20.406846630653064,33.24238619890593,25.006576596897474,23.516659411087474
21.961089377255462,24.339472788687285,19.438978462155056,21.932421407716,15.587996159716639,8.091160768498128,9.075179739043762,19.84149319453502,26.0382099901108,24.180963202498432,50.67174217929209,5.645390622712039,17.871405254069188,27.31503860813484,16.676136823359982,43.943265782211455,29.013008804857165,11.261160162019792,24.464719972688805,20.996062065777167
25.31414871155415,25.609561006700943,12.061390513054022,16.21813586929374,12.616560477561745,16.245402449944066,27.758543822276362,30.567478202684462,14.398169335936132,19.766417066430847,10.581726480398657,,42.99464141599332,22.830865906001023,30.568999170566585,23.408706679052088,28.45249387989628,25.078422858375035,28.548923053279417,33.28246133549895
18.463768087474577,24.62207320638691,22.827925451528664,-3.9088293033335333,9.515108130601433,17.69620236069622,4.4912038696139405,35.10214293367554,21.49832775007913,17.77935520706059,5.079033954984787,13.266866500301731,34.052967377826135,19.13668437164641,23.163231420583642,41.67823361731507,9.872144650031345,23.22073099780455,14.626050802297556,35.723670019062894
20.463195673512757,9.338117083396554,24.08686053942261,13.796252627961579,15.563289977972076,19.245223893506328,28.799841288872926,16.836262587323617,24.69614689495684,29.977731000162116,16.13985998194836,19.451849729240102,26.82793617956368,11.539172728811039,28.123459605254034,20.88290369741484,23.932560260281363,17.752273191239937,35.147189386205774,15.97028201536061
25.62603721559263,37.661410823475165,28.429085292420005,16.003397561068624,22.472341385648136,15.985304099201123,15.671896581791714,2.9508675900734858,28.222971812120026,37.313143197420075,18.497831139209495,25.80685288884318,20.069074805084746,16.060362524846127,22.69184955464022,45.829239235431075,19.090554352976284,14.808784795772425,11.181394702809996,26.132737744547086
16.182753867792258,44.59468459910023,15.44702847361711,21.48103437528811,59.511091260520686,9.72491488975433,26.328738712750052,12.823111843080767,24.420675913954383,30.63985653943306,25.86110154721906,,27.05087210455774,21.09472369487814,2.242619492479676,7.385294037670249,25.512947248781117,30.79611202644675,29.54029764467807,26.509354387778078
26.8994679540571,8.386742451679368,21.02786763017361,7.594316244039135,8.049384287221486,22.326269382088967,22.516890935175848,30.322331743835043,13.002045401779839,0.9731253299499372,21.944617692136426,15.272506328791817,23.571527065327118,15.570485902714836,15.816020670438519,22.899280015448973,19.83847797397081,17.273204836858312,30.34761126707587,17.213978408919402
25.48473557194096,27.873399810525253,18.224049126402917,23.932873963527932,-2.018886389645999,22.456896692206612,8.260703604710983,47.6342612351303,19.522332691956063,33.671214995745835,22.902371771590676,24.011641204846065,23.604940756316992,25.12202493244677,32.48976082044119,20.998802162408026,50.89357403109972,19.520561809813614,20.39904689643742,7.909491730045616
25.822585094984134,30.930361191239584,17.754086474371228,14.613128776414754,21.545185734120622,21.34879198643869,26.257415550778916,9.398595050327359,21.756165691289326,27.334114026703347,15.658455828532226,22.711671598099414,21.96926775908925,36.66108503064477,20.0283871538944,5.588351504413353,30.37956269612178,26.439312021087673,30.76762533018144,27.552756045775368
29.474275843297047,37.716163245630526,38.586336400788234,3.632791383748753,20.91553256182056,8.278075717773817,34.35093051916573,19.42140094735018,29.386631571160933,20.229092828435796,30.425417963870807,24.00577030288863,26.17424624957495,27.736431525193282,16.352170154923975,36.668392995056124,21.411948436145124,21.612668227396554,14.337249867442296,35.500844577131474
18.937791226186135,35.073550535353675,22.2917039975194,19.5646172326206,21.492134804883293,18.224834301225457,10.18209791762959,24.929156975255474,22.203611492438117,28.164086884350354,14.655065384795812,10.478542414490462,24.470298278617165,22.531456960634884,18.048759948806484,20.522651162682152,38.94577168264709,42.80006180695412,22.25226300979201,25.166260068148137
23.885467503566897,14.097453888962736,25.3455463458533,10.504479398341743,28.24837242897397,24.050155438673613,25.311317293068157,27.46879412255977,12.659077228920182,17.56258105286699,24.057505456550487,11.943068639868265,31.374119961671916,14.13820263609231,15.911905875847012,47.94451576835438,39.291459667152566,15.48546700161495,26.60636509738412,26.817214440795624
17.4772694084524,15.032228534234093,17.415360953664788,14.522711747918237,14.430508704117656,18.768642542487335,18.181290345655714,16.90003250267246,19.520360666894703,25.036674980558622,21.00047531632219,16.295951782547686,21.11861853964568,12.939119156881034,21.259928793291195,26.085896761483447,27.300075436790053,22.563589816111218,11.795186994580916,26.81824617769287
21.092848922089388,36.57970004450988,25.27506548919198,19.58810701941588,25.681916895735814,17.34796915621675,24.835879469146047,23.425566059213693,24.102655304304704,29.362282473699935,32.769612674050336,14.530607577126162,24.94464970456734,21.445567957918627,26.634929821448182,8.75141470982858,24.52000827610837,36.901826636691695,33.94031966202788,21.373174345076833
25.534684515463166,34.643276529833955,20.316429202011342,38.02422051650173,11.940147574349353,19.718636344295042,27.793057228544527,44.11946692289806,16.390079966882297,16.12787579755272,26.578121774559627,28.973229353553332,0.2952413031419425,0.18029651572441452,30.727942628404726,51.27592101855956,24.955367935179765,24.751834683558542,26.460351241123924,33.73648534164674
17.991897825110726,17.785985792707436,17.732841918923015,6.011403632978386,16.234816391265852,18.272427336334772,11.958891615849723,26.137353927660982,20.186867091564924,,17.861525695927227,20.96516722069675,19.69398499594155,23.695693319173287,6.185920070454884,25.362978820395007,23.244763716051693,19.83208820251511,18.626493303076984,39.71252752660449
18.208668117213747,42.54807604166244,26.47539279497095,1.4559801795483196,21.062996518246123,20.814677205447197,32.45036731081905,-2.6299674358150327,28.76469975733336,39.55213004101426,20.5345893726828,41.370444253243036,25.175971744920517,21.323227109417175,-9.642360294978928,7.726250930009812,9.44649690573172,25.896100310694536,21.404898608940982,11.823350161486715
37.35453587367749,24.479779964941542,6.282492228334263,18.154796022957733,22.3611634959446,18.461089493734413,31.61688786404136,29.685984960352755,26.544354579872792,39.74874930535613,11.023293541774308,18.053289732834365,8.104860593555713,34.79248767815672,16.915779508316774,42.93031069876989,28.22204984761997,24.805369211620018,34.91547215062517,22.151273298202625
14.035545612034525,56.36193035893682,23.21910136095172,6.668887744031679,21.20729760217219,10.655606552524134,16.08892210340764,32.11097327455408,22.02556222256115,8.217137300083806,31.261395544434826,15.298170912467516,7.445679320694602,22.566544543614228,12.829201777854578,23.461786693625058,6.381051175756184,20.31688730772794,28.476944040494935,34.79077375256496
29.88272828009906,39.15280079127379,20.886111351248395,9.475560819976607,17.750298922477015,25.119491915630753,15.887095851450997,28.650933595540565,9.34666769593457,4.133361976779952,19.23122537140833,35.472173969716685,24.869122911129153,26.72893000921094,21.413885836234314,31.261073354883813,34.31468942775352,26.073645901571226,24.729962705820547,32.99351831762668
34.213616043057044,45.090181055254206,12.658550392193405,-9.214711826205047,26.611331658438885,12.358534211307955,28.826545449622273,35.07842409218131,21.437410755503038,27.53782306203516,31.012640057211904,18.219560348117582,22.590414166411264,18.5490427930699,25.473163286552655,43.7426147342146,35.27727800651731,30.03767565807098,19.047158018307414,27.76247389995082
20.06687440270288,7.178112231189914,11.492737954780289,22.94801154160998,24.68017595482718,22.55051873734064,27.57846682484849,32.978933426801994,21.188646569818477,23.520716385975042,23.140376504993323,40.225083405257394,0.5061965138773417,16.128591506612445,22.058105315473668,17.335293112302466,20.248344288891758,17.478584903024,21.88903601929534,8.339101319208268
18.642354418698773,17.069142442529284,24.92682720350978,-0.9311268969005937,28.915437484459474,20.817209594175864,31.093081510059264,62.9077001797722,28.80154122897078,,34.05526239884365,20.5126325661902,17.77110736303912,23.721914261419485,33.093963742400966,38.05259061961979,29.352862484136082,33.3142918555706,29.478891992826114,27.18908671980502
18.31506307934013,38.12171679184553,1.1132425368149086,25.346488005596647,40.093738918683385,21.33565594432187,18.802645692138636,55.019651513839136,18.23314526612475,3.8701781792012184,23.517833849734757,25.48091118383162,17.87155384673494,22.94424821697467,27.222174552234364,24.093219309235053,16.501863729848537,25.229252240378116,39.399346194965794,29.85859201729444
19.65328326257037,37.95560114351717,29.14912673423388,22.198321609177995,-1.9945528616741939,20.534124498752696,18.669471184727996,23.822566629414226,16.341262665356098,27.517879432231354,32.1105243544122,14.978158035348017,21.47290119066811,20.77945161061745,9.293088915203882,23.825266885128926,24.211286175010954,18.141060045834507,23.392287514293088,24.706443238323633
26.129775718278836,50.80090479823356,22.103887525817264,,27.815606319069193,16.502462120350444,17.44728565088535,12.048455682659934,19.288279941441345,36.05576258576495,27.49913333232419,21.08660358569446,23.064851787763715,20.498059019314084,16.68512452707185,42.97013329210992,28.154694775945927,24.831747580702256,33.334869266105166,29.451672683194065
34.27854439378993,31.37747843829439,30.8991426881203,19.872682423898198,24.70664540693923,18.45169501563796,27.83934313025466,16.288769170271642,19.82180166586413,23.136799773478977,28.165640958350046,10.671531187358752,16.13856316215461,27.94739994666803,29.461843199904557,28.22789575981927,40.688192461006025,31.45461742011838,28.886492404550445,28.370869328535377
24.31890822640966,42.97383490683379,12.908442466151229,23.729095196946254,10.67663735118522,23.521747792557505,14.798241931946734,48.955163666682466,14.731492637225617,21.677016957982005,22.006258185406633,16.544926986057682,22.042849860433698,7.527568555788591,11.363045242447711,22.257965003793245,21.116873016865412,24.008363740051067,22.809200250854133,13.651704016758444
24.451332868276097,17.941562847271282,33.20669915751177,11.2482246136031,3.5356422149367717,22.06182886416648,27.55078291800838,58.94768075810513,10.26415044528855,44.59231722449932,36.21539223287287,,35.20723439457638,45.35568648921832,35.9009330293349,16.246194885198605,20.674430100672467,43.17429751399274,22.054244638310685,25.537021963064788
21.869005139338668,22.40886607038246,12.284809349360216,31.171079882767764,17.981251315604748,19.151491855938247,30.982598959488627,49.89210240976442,34.878007066814504,14.585833514888606,21.94848707818946,10.221843526283202,20.13007804382957,22.43558517204478,13.097925977287034,52.8998043454156,14.236260800806662,20.75399821529348,16.103330209863316,27.8695941367147
37.8278424494397,17.76243792506972,16.958794516164424,21.92495129497138,14.971869335984934,21.223667753599244,17.4517538302941,21.65704000427739,21.449805475872623,31.537890067114574,30.270930930406216,11.915686375684661,17.87313842625538,28.061211931485076,30.2438444343813,31.42006943242224,14.767540033182257,23.22849642060561,27.93053644026964,12.127214034895772
20.19964823222753,23.570446056620256,31.939130660294246,20.340068865896328,22.13520901706406,28.028357048029022,20.112261864148792,25.2098629856039,29.46071373016358,39.2076782214291,20.795410648316647,24.156947781636617,15.010470161633563,32.98938890593543,36.56911545999065,28.465963661730264,18.860065022122996,21.51219135868015,29.55765387091241,37.221653942115
10.390699438487886,42.84955690049861,18.192705348820844,22.886249344945362,34.788753133546976,23.524526930436217,28.8488437640856,29.050303004752422,29.73198597831201,31.88048110484816,24.282215438654315,15.52435134454307,20.258900077777298,37.52275585087317,20.93975013063239,14.959218482729213,12.955010869479523,22.34551639712828,17.167852224759145,12.42345861079788
27.11085500311037,46.40581351780848,29.293277884816206,3.1116540428612325,15.659808763411107,8.62776355700953,21.8999049461985,23.543406351944853,22.059596645886188,17.247575583843087,26.317872503165795,16.409411984087907,8.596431023135437,27.574120513096368,12.059104403969812,44.8389488734408,11.53255682164037,26.041781903959958,28.013451573640786,35.505081223315
20.125092370664106,30.124926877340396,30.39257123071119,14.59721097534451,33.20922565703215,20.44578681821463,24.170009263009234,17.05992533248132,24.77482038292384,40.339642272923086,27.103345946540166,25.612499540351035,35.184596004235964,31.325780794633857,39.688009177177456,22.321095614905843,23.93088829298719,29.16883539841122,23.464976471044928,29.761372973696837
30.980422710777173,10.08822805657806,22.689420075762627,29.805458249011544,6.7023638872140765,28.15954063279861,21.823094964235988,25.026854676787778,28.982363882982426,21.540536408843508,22.251102280585343,5.59608226249982,10.95449905163396,20.83595553846905,27.407615380463284,48.464736141472514,33.40275016480081,30.77817357542679,32.10063217621842,15.222116095179004
14.46058056854298,39.64255399186946,18.9742930734048,-1.3984657535837925,22.254794326006973,23.027198765946572,16.503025112207354,12.188667451836707,23.439840233570578,,25.971636800315377,15.65295068160325,17.373237934653304,15.109833918394415,5.94009008909795,25.020387005639137,42.80885882332362,16.855957232255804,19.449470308628747,31.48858178478844
27.583781154439464,42.843988655773344,27.86500648020938,29.133795996494463,29.924062655263302,21.735865270600847,26.010602754437897,24.899831881037528,26.031625525878667,34.619275095018054,20.09260257032078,24.724953567685752,34.53309376876085,23.404569098504638,51.668660133104076,25.352914965094165,36.99301771121888,24.96095727965576,28.65740727450207,29.166834702126895
28.252214720006275,28.79763779178921,39.111821169473565,-3.149931593608841,-14.21263645480444,16.599623562898586,35.68895565778945,1.807774933873631,21.092166293500526,45.889010104602384,36.02880589339545,20.278121599933726,22.327963709300974,20.051684532896644,9.2672544986671,8.745785262541872,27.643723437184264,22.963573524710142,24.08877227686734,23.110240822210514
23.07481177497874,10.152738549385305,1.6257227325682209,20.887715713256753,20.38260223595664,15.810019685630166,31.99068209005966,24.56605455934905,25.417062525244592,24.812971719417362,30.121626404659974,28.330405348064655,36.07253010615788,21.885056461222334,17.317134830677276,49.271946968641956,35.0091233952875,36.27763248253133,13.54116498721055,17.652842768924287
27.886498044843364,27.047596073791766,30.143286140052076,6.628978252425469,33.39267572537362,16.076682573246273,25.24796636056183,,21.019449306772543,16.202014984732422,35.630155595874655,24.338533002340945,17.329513195327493,25.81770673036698,38.27804152345353,37.040435671824476,28.827067161399725,32.31929635396156,20.259246908749084,33.61720076658088
23.570731764274257,28.194593647371416,10.347641526563052,7.822406435794349,23.959083916240562,20.98695129867736,23.755293037613725,40.23862172006156,24.81407433694967,34.077145409241496,12.709653331661535,26.523466897571932,18.636066603303576,30.424744686341874,15.725279669721814,5.221026630929927,27.84945379112375,40.32505754689926,24.022637026562307,19.1059983885835
33.250577806666854,18.923387662681534,29.59221471024859,32.72297126616244,13.97679259285178,10.381939349080284,37.51083966887356,27.92854520740697,24.988869085095928,30.332808438025666,20.40641660053477,,19.95522705329698,17.469771611305802,13.659999549351255,49.3893139409257,28.741774298912844,12.068560245400931,23.388189040890204,19.693009400329434
17.195459301873854,39.378359385650114,26.454995794130447,35.32860744473178,11.489073714974225,13.637680658878494,33.38623489311968,28.531519949903725,30.587784694140893,29.280054170218733,26.06824181787846,2.389482029472255,29.049608487594426,21.532684588938793,15.453150527523164,33.29719422303972,24.530500820553243,31.140143279751015,25.2942298059126,27.518628551493123
29.005321384135044,31.87180660220862,48.47720188327991,6.639431280874533,23.384003573944685,20.15993632405801,32.32826653649336,44.44145087197922,25.672876217752787,24.709622510011712,28.538504478101455,15.956780471332191,14.829815701560129,36.6804626283312,14.913200892757388,56.245292458096685,41.087402947560776,27.159519563005787,28.229530343823633,16.778911104365605
32.12114089572914,9.445214824535213,11.164034306383058,10.349133559809175,21.892521291882957,23.394248372011027,18.679741723996795,-0.08832716058630297,23.689076621500792,29.407308152039313,31.023315551082923,-2.6403036575490972,13.880006835558007,27.26638918948099,37.06911082382657,29.904861788449963,13.67041178308331,28.971262082163435,28.217003858629965,30.00953873874467
17.438424030241833,24.944115641735635,34.043615251933026,19.138759656617225,8.000315660241668,25.583523588579276,30.360700685262145,25.979910543876628,29.598499120205805,39.839920115437245,14.556776307517268,26.516706468559445,21.407497019193826,20.871358523373004,11.417244185150011,42.96182681456956,33.082088647428066,40.49201433492348,29.81914964072329,32.09304282375709
17.916476719741055,45.878652106806086,22.217502702970506,13.221951744703674,28.4609885530402,23.459757311293487,18.866650949421487,25.186419753478518,25.06221568072769,11.931308245272902,24.997422354182586,31.686378236005062,23.030051466465736,31.29134008945777,22.383225904752592,24.196173638560808,31.233263182897744,24.280290980530253,27.339716837052634,27.178492326754125
34.33823382591254,36.68141649775099,32.834543691738794,28.758094642718085,20.92304731701232,18.766355124503363,19.339920898349817,30.639319193362475,23.220455325529826,31.745221287990418,35.95546809681897,31.51958906480003,10.740766810040789,16.15614239136353,37.975904533394846,39.68828889461523,13.165386773114953,23.763012739298148,27.888691045041163,26.7816284730407
21.506497269492897,43.47284899481939,30.042030929169947,,21.573530258522226,21.829913916267678,24.74995958498829,7.866779392352882,22.41747466137467,28.068763428997585,30.319260937458402,16.56949919542185,13.336136613767593,24.701479173384186,28.938882720637437,39.405068413734135,27.2429301719379,17.288035230253996,28.275967042872914,21.367297160394916
29.445067340417978,22.770002876552127,15.341672644979695,21.876458312701416,26.58004877584041,9.872153928649666,29.965169960721013,19.321074154751102,25.950846463674026,24.879795475410575,31.24553239940671,17.823263302880648,23.157217796259587,22.18607118036263,,13.618433072817751,33.60780008513187,26.22088367828755,26.373635070649584,15.499456508205682
22.829380875765747,46.542660046884635,20.637776670542657,32.094211397898555,21.458177908501032,22.99525960065671,22.816590243347346,28.99563103535194,29.92272708917496,32.65145478752458,22.98576779164712,23.35115640433859,13.398237359877854,17.32702628807273,9.361143462508593,41.35847092014255,7.157873863134874,25.91482495509186,28.956106242810186,25.5484118327754
41.22427952238486,40.01801715538875,59.68356936874323,19.17000278586545,2.1227989949537545,20.875066269517504,28.038782163179302,38.09189033842594,26.780264548044173,16.98939579659705,33.570862266079075,,32.745128810846076,35.706879195525985,9.419482643558439,23.279100435202956,30.02031002201153,51.3545259739342,34.458061993035365,30.04309875449158
29.371638702211058,11.240843568302694,20.41368250263548,25.74874103301878,22.87786900517769,26.10075954490418,16.689655531126874,,26.56987825156084,25.072562152692754,18.776384397907265,26.07894366383007,17.064615700050595,32.22056222882832,17.617045251084775,11.910672140522891,39.0030603186147,23.81708775979982,21.656053110354776,41.70353339564339
23.766147008844484,35.390126044064516,18.84384889498707,13.343669286356999,27.49344688677695,21.07255985843944,33.688491081951426,1.3397033916337904,17.777707622582966,27.54288443274553,29.84748728984396,37.4041365140639,14.715665386075898,21.6631702259253,30.61548224404651,43.008119418187235,13.35876802753495,29.187386353528126,20.9882492096963,10.664395820039786
18.58958163318033,6.90718807374331,33.9347239493495,2.9719596559651507,12.70845090332979,28.40148804568291,20.82055914157962,26.498149289583736,30.97734730342292,,25.083864368889422,22.56517019585617,23.400159174154695,20.612355493946026,34.62782732933548,20.445960378946452,23.62506646947716,31.69880927478087,22.776120566774345,23.060322952569265
23.02946507666779,38.06414922035185,42.5610037361865,30.55007910235573,23.735739943422104,28.163961895690825,24.362646507311112,46.268609935208794,23.92133589918315,24.257868071075258,30.853149600505724,27.77413201670974,25.747764874238143,30.619102759918157,33.60269519189934,53.0448078121311,23.483593467422054,22.48806168106063,23.960894852640592,20.259713359697614
30.270284246013585,20.767340319372863,21.712011908652073,21.691542948791863,28.734090137300388,17.528669355605643,18.641794823349585,17.044484790016398,21.88819307267545,17.752935090748167,30.554609443980024,24.40502065320222,16.0017550475349,32.28405505065399,19.879613913273218,34.1611675871654,11.93460794478073,26.72336496981677,35.32661518609441,24.14373603291887
30.74346191140415,39.572698860104666,31.71027360877455,47.31143255204915,46.66150758973639,22.393890511267287,27.086186173219996,32.75188442405031,17.694200893646165,15.725513567692616,42.22917854523212,29.978735581435437,12.864019763397422,20.97319079234633,40.15125385327827,56.72980695682668,17.77150437714107,33.33787223244815,28.77969112259732,24.788341673321113
23.458243702036512,15.037005171614993,21.44406897275723,22.37250551833722,29.06335864318821,19.903787383579356,29.081658827817478,32.47620912845362,25.842311538122814,30.49119224331895,34.00716754362437,12.199274774945579,13.104193868690494,20.617409934293946,30.354225244726834,29.672632826931952,40.11837442067457,16.678916452263707,23.557310026822456,15.110015304254134
28.024472203696803,34.44636622017087,3.0544884783247994,24.712209944990178,19.56401912223383,28.263061304532833,17.92196149475234,35.1949193945144,31.166874095907502,34.6862086601709,18.944328873079286,24.827633634614653,15.448289384681999,18.799333155080703,20.085315457509083,19.594771274356432,17.33964609610316,23.472784171247767,22.94385087099758,26.33903068283856
31.149900990203488,43.45859087649451,30.821775439801037,13.901036409658388,24.95804490243242,14.824746957335677,22.12606287627736,15.714052523980783,11.359484158619864,27.181075002979306,32.011046425104205,52.689178119740276,14.616720292210985,22.41005105267834,24.248792665400977,30.8758719124004,33.398951875744004,19.45531231215753,31.003758122635112,25.058609715531475
25.226394518204103,29.551336545660234,11.334352324683152,22.09941608620658,13.333047170384148,20.602161412046968,22.2349722346282,-11.010213336188556,22.7891717882795,40.228446921871225,26.96763842868988,8.05778623545315,14.103603616679536,16.545722695250618,18.10474142017587,27.72612022140698,18.802406612895737,19.01427484906273,30.426380924350347,14.500335982640351
26.404334976720293,27.350447983547863,35.75278456224934,6.50699563839359,32.17805321400053,18.79714067743143,32.69805725782372,41.64527025600403,25.03393349380275,54.9244062444001,29.663830731292304,15.898675736972585,19.484403251021973,19.47081615748816,24.791409211342383,51.81948452322324,28.804364742447007,31.565148888935994,23.05169941015518,40.59710737226533
21.581102790355757,35.45393832950823,28.3437734636652,32.192938070277854,27.67472516712067,25.60900914491925,28.02841740501486,35.34042212678415,23.658195463830406,35.98219396140136,39.4649933486356,15.89551202228484,20.6526657369026,25.957230489770268,25.64652010083988,33.47708030504371,28.407933639660598,39.395354271331456,32.543474797067574,38.92967009638147
28.80046284481321,27.30083717412012,20.632737282731462,12.3648329631352,19.99790901883337,14.363833129076625,28.39319142090831,34.679766579265994,18.128686433819325,18.898340735611725,29.039575469144317,19.626981845014893,20.918718752428347,20.549031118487008,42.177890196733536,40.827937808772106,36.94254783917992,20.145037221427316,24.71020101254377,27.135391423654056
