50 deviation,90 deviation,130 deviation,type,participant
4.479056263696205,3.4333938464496296,-5.639556841394331,passive,ad_0206
-19.679388110767725,-12.447422291666864,12.595427004553931,passive,ap_0106
2.860573970472436,8.002015842167003,-2.699218985295978,passive,cg_2206
-19.272192810014985,-29.162240202749363,-4.544739340021312,passive,dd_1506
-16.79235188324544,-8.092134751385137,1.407540543461787,passive,ej_2106
-6.228980728323855,5.338295512110075,14.988020926299999,passive,ho_1406
-18.773377144045977,-18.980192778188783,3.0042871536611457,passive,id_1105
9.602361704296227,-2.4354825037671266,-0.36732538808516024,passive,jl_1406
2.108132237306278,-2.034841405812308,-11.622824769862795,passive,mb_1205
-17.33319619429015,-5.906031674673387,14.511038023512347,passive,mc_0806
4.808740148552675,5.094215823938509,2.179467886396181,passive,nb_1505
-14.920253042873528,-8.301052992544358,14.253864958673546,passive,pb_2306
-18.706254426175164,5.738924254551615,12.457510686719552,passive,rd_3105
-23.440578164922627,-14.190506300068053,-2.7375561211191903,passive,sc_0106
0.6508214765139924,2.425899684859675,4.127949490742775,passive,sh_1005
-5.16290533361104,-5.834512755359016,-12.656532944573497,passive,ss_1005
7.773073026616784,-2.4006808928704357,-3.027304233906073,passive,ss_2505
-2.1064832021644673,2.0017618563971293,3.6271027108106995,passive,ts_1505
-4.615231370688113,-4.149852199903819,1.6981668358086224,passive,ud_2605
-22.23999213671352,-20.804734449011796,4.803901343033763,passive,yl_1005
