50 deviation,90 deviation,130 deviation,type,participant
4.322137252391878,-4.552700986616882,-13.693312867187842,passive,ad_0206
-11.918479639403206,-25.985385339033698,-11.146081678655813,passive,ap_0106
-7.050563346253732,1.1540688842341158,-9.983577291445625,passive,cg_2206
-10.703168792334134,-21.12231799741612,-3.4128295104288124,passive,dd_1506
1.7602905134011628,-7.22368858684921,-15.379007385524416,passive,ej_2106
-7.558806105984411,-5.041913422766277,0.1492360924906606,passive,ho_1406
0.7192024889637665,-5.047372056346074,-11.488119572901898,passive,id_1105
3.1577324300808076,-10.86010766742218,-12.667158775449616,passive,jl_1406
9.477616566886987,-1.413527831787233,-14.295843015998791,passive,mb_1205
-0.87854076708145,-7.860132568454844,-9.097386626704077,passive,mc_0806
1.0407402196571516,-2.838404339561939,-6.088941992374614,passive,nb_1505
10.054903183916553,-8.86029515340566,-4.6977186595000475,passive,pb_2306
-1.5295977406557846,10.370993906873936,-3.818953173523301,passive,rd_3105
-5.657170836473725,-17.60687566663008,-17.04771385304994,passive,sc_0106
16.832682714937853,3.28531098280079,-14.71627924425125,passive,sh_1005
0.7863113353463591,-9.19068727588731,-23.58656213626652,passive,ss_1005
10.259145238934357,-1.5271301123980294,-17.09862632528852,passive,ss_2505
8.224566942795308,-8.128498654343202,-19.056553880624904,passive,ts_1505
-5.602619519934924,-11.992391311990586,-18.91728593323559,passive,ud_2605
0.11286733490143774,-17.277932407267823,-21.432784094703948,passive,yl_1005
