50 deviation,90 deviation,130 deviation,type,participant
7.938792722591568,3.0251450439922354,-7.724937280552837,passive,ag_1606
0.6996126460229453,16.10395899144627,27.7921424560854,passive,ak_0106
-6.507859513232276,2.494839759655813,12.805186354995342,passive,ap_1705
0.12175931259043217,-4.938355182914038,-0.08436194435660506,passive,at_1605
-4.126650736494291,-6.190807227156416,5.044531108159304,passive,bg_0705
-4.344751476336501,5.40660956294785,11.815493185765328,passive,cn_2205
-10.764463895212597,-16.405661806644982,-3.0051562307550337,passive,da_1505
-11.855007657013015,-3.5517290398482513,15.961189358250056,passive,fm_1406
-6.2668189734197135,-3.6291448348598414,-1.3564428466697276,passive,he_0906
-1.3457920725969261,1.6704098272849974,11.627306621237242,passive,im_1705
8.467946892680693,7.3446208090338985,13.714156508230559,passive,mb_0206
-3.0981932347255623,-3.7125707957897935,-2.9747315152190463,passive,mp_0906
-19.262054343901962,-12.393547327019606,11.90490031412691,passive,mw_0706
-0.6238643167146686,2.194395528640086,12.419825179187782,passive,nj_3105
-2.35267972729313,11.555113516420311,14.7176491294571,passive,ns_2405
12.34979784248825,6.491433215553003,-2.7908399808369886,passive,pa_0906
-0.11978407560649248,6.722691537376858,14.221852997575734,passive,rr_2206
-5.999506091488512,2.1934210014032938,4.863138349243763,passive,sa_2106
-8.522948662979884,-9.630076440576056,-3.3765565190630418,passive,sd_2505
-5.923980348538854,-8.905532954591683,1.4875634662733048,passive,sm_1805
-17.24825556502055,-2.6676777488144285,0.17943827923791453,passive,tp_2405
15.673197408940165,7.006830052552244,0.2633817352685645,passive,vb_0706
-6.120590139540485,0.5311613639918944,7.2198339168962935,passive,ym_2206
-7.594877451524907,11.368493079335444,33.73178267630081,passive,ys_1605
