ad_0206,ap_0106,cg_2206,dd_1506,ej_2106,ho_1406,id_1105,jl_1406,mb_1205,mc_0806,nb_1505,pb_2306,rd_3105,sc_0106,sh_1005,ss_1005,ss_2505,ts_1505,ud_2605,yl_1005
50.104631281309594,33.52829230143644,49.29956507131538,20.80848000103677,67.59828166650371,0.693145099689616,26.041953835620898,66.43247053729539,44.090736946360764,33.8495652351499,38.301668424548794,46.110948903122626,36.738111014077234,27.872719932545692,16.392789249150134,1.7416322397505155,9.164539045283988,45.23798846138449,29.8846582438661,36.21480652028746
81.92382896236323,33.03523230486485,51.443138469656546,18.74618734032167,85.77615717077309,37.56034802634653,9.454142386155894,61.378862199847156,85.12678892381342,50.16203498813333,30.572381279049395,47.523883249035386,35.91985561801286,,28.80468254073437,43.264031083030375,12.49886976438792,53.64680403936288,9.005381975703482,22.58253679330018
39.22498222079727,,48.54696717261588,10.95144982922595,50.71742975210958,49.6283988775826,40.688029365881164,36.631899424208534,34.066036532564226,18.494308637080827,40.98298554723958,50.383508034322865,28.979130886108422,43.9941101389477,34.86785696653931,27.74657367219573,30.93700068784692,33.50299456907281,37.81497871789211,33.788036453470795
89.57068506009571,48.87331581590723,53.13047151702482,13.79626270207676,51.079110084762746,32.63242929666704,35.89191242499027,43.5932386911756,46.188776644456055,43.091415842688306,46.87479881143881,41.914772010302514,44.345001356263765,40.04713274961996,35.64478939178698,24.33540507238598,17.911197671448406,79.7930183695947,36.888525700055,14.256031713548438
24.526937870773935,33.872514641120574,38.119738267149046,24.64232010558716,51.203652922856605,10.27045734752896,11.604479602592843,43.76412399230732,64.3950913144034,47.80006084713702,61.0185447998716,42.84317797740143,62.912990423040995,42.43734341991252,24.963944783924788,37.83460089923915,,51.98999928182433,31.314462701384386,29.17610238505734
62.15042806597303,39.080627561260144,45.59495406448865,41.33978564175705,64.82304328670101,30.641535390153265,35.547438798788534,53.39785202123786,31.363813850978975,15.637579141900616,42.18543109355515,30.984193158493426,24.290015861509488,37.66302909747228,49.59320595891407,33.775547506175705,12.5761628142466,31.63476713365621,39.524228375752884,47.19408991999686
42.61827166227627,34.990310452338164,54.98994031790933,42.64228624025027,63.869309306842325,47.21616227831494,36.33103165983073,42.2816502622444,59.81073357015987,35.20139987185696,87.52663984817787,42.817526710210934,30.118425944420295,48.8000435742472,30.339685166963328,45.94310264706229,30.999491826162526,70.44069149939594,49.58974249248511,24.813911630461845
20.298214644026586,23.07205275303629,43.048089907514616,30.537310300882154,80.79840812010544,28.63259983976299,31.142299933368378,59.24318143127091,64.68770564135187,27.64291646256052,45.05873210601124,43.29685140120967,46.143813366128256,31.704528041554525,24.050008098384467,40.44737171353654,8.565328610229315,51.62787651267595,40.51001908641453,18.78815887295548
73.30654299293946,6.893373329943273,50.024677269915394,41.60107543789451,73.11461777708568,46.57800316824354,31.96205238055991,48.74182841664648,62.81466429617154,43.13042712931825,50.18708501737238,38.01409149701758,31.01209216237004,44.20530201712786,38.002806841724286,34.409991078902294,25.351737719276443,51.95526534091802,33.56642425650342,48.51377477459445
33.063195897474486,,38.724027540525995,34.39449397521183,31.695948524033838,30.164995011327207,30.33199521181612,47.67179087596503,50.769260765192215,3.810063672073646,69.9228997302742,44.07179805501543,27.315010958565452,42.28939870503317,37.10636440053514,26.65269215746695,,41.11032455775375,23.077211293243604,23.028624317102604
30.249239908565954,,56.2172314361091,30.178922268115997,65.15381793607689,27.584932293846876,-1.9212679450980907,47.60812418124746,59.04953727100002,46.24113308136663,61.703038091346215,36.71618511688639,25.766422918670823,45.59122196590239,28.565012170805204,49.114979470159994,31.828446469321534,72.39106303446515,36.96646152797847,17.198587360248283
60.77037106688772,67.07025174836056,65.26907376300993,56.079552519852186,58.73645422233038,42.25815532811764,30.741821248187975,59.14939623947162,49.399901706604595,-17.983093979027522,72.65071007108229,33.01209863787219,32.91692036373868,47.431097941002875,33.69563463757606,49.35557118724182,45.42752162838019,44.349416417939025,28.611563287735574,28.22994366825224
46.03497142420487,36.42534338456207,57.54926275534612,38.744524602572156,54.494418838513326,32.63737463274619,15.811686628358956,29.892732619433048,62.68635117641712,82.20807451785915,75.34519516103421,47.291848772428736,23.892496857490695,40.63598932274355,33.11015276964539,23.19907653756001,,60.84970196594472,48.28343932820554,27.741139636320074
15.903269248399539,,46.009088652873224,36.621759188906566,81.17912132711352,32.756359435791865,11.13380593049288,65.66661671843437,62.99188050689514,,47.05671039433001,52.667006355848706,35.425990856837856,41.14681842559911,37.14803141264025,23.802433836981407,,39.25113774719943,40.4326419393699,
35.310541763515005,44.443784823726446,57.30480316686504,59.18364328187785,59.40683518960793,43.17124795909807,26.03073221798185,,38.26338549310678,7.86876908480329,49.432452410930765,65.08472812358127,28.788672280971824,42.58884266837402,26.089029959842577,41.4070789545439,,39.095377053707566,37.24633562797,20.93998291865805
49.52131846644217,50.66945192450049,45.92634844618308,47.4676203674004,71.7795300116292,29.86875374390037,3.0995644598521217,42.054328493790926,68.48934332203382,31.869901098235047,55.3758343345908,32.26553742529417,44.594706557593696,46.80888792740315,32.933450431092204,29.867873666465385,13.027127644442409,39.19510408934331,32.840831374610275,31.95911634793196
23.840607686624935,53.68856788775045,56.61779818619196,45.54384431433188,34.72385633393071,52.17040733349491,18.879960349249444,29.846102775911532,68.19934322009101,36.27697878227486,75.76759497644231,44.52486310886966,25.96776566991994,28.633695429509928,28.844853659009516,34.14856779440274,,35.38545765511333,37.54659904979321,
44.31183255997675,23.51643003657486,47.07379912816531,41.87895458684886,62.71672295642075,43.1702640418666,42.137872598381406,66.76999659679106,57.00422313886466,34.51023766074307,48.02582606269938,44.918614077141015,43.367183490139354,41.6541818916429,45.256283188856166,39.16171064315972,15.435818968421955,48.187976385150805,46.74360344390469,37.780572515939326
63.412232131747544,59.580796498589535,59.55590329694668,48.83240681237292,46.244370928681775,31.108692557033905,33.84767780007762,28.058740498031568,64.15922711802955,54.576894569340055,65.69805539448218,49.65311855681643,36.74094231971769,48.03378346638958,26.193357713928606,,7.8152890325765725,42.77604853407333,35.2673704886592,12.604599769714625
-15.440402574755282,27.495966072236683,57.5335505142322,-10.442254604272549,93.7384682783204,39.46134555472268,14.425888260095746,47.359721961528,23.120979622886335,27.91965596268401,82.88054191947879,39.41812624156015,24.000891986738562,43.89916473618227,19.408725424697096,50.60564647675477,6.658903932112764,45.53357610958409,37.28295771141494,36.47420565319033
57.422779950790556,51.974150570599306,47.43244995511755,36.99828237384318,67.12875868035731,42.91270019769196,25.632225653060896,56.363493265353746,73.18156357334266,30.364379777257057,63.71612298196089,48.0456401506503,37.13227659775707,44.60757453251271,49.926029322384124,44.18743587995103,4.851778574461136,28.602084137407452,41.66926694529637,38.74880114292729
52.42913843394112,53.35409080656717,50.266982851687104,49.279396783506584,66.10506325096725,48.58313713547854,38.350649486531765,59.47004996421589,78.12101569996287,32.31730487233021,69.57467584193392,48.13176784406054,43.77704573983846,46.92410884886503,41.89675620722863,33.51063315884363,9.03811671637905,26.620817044393235,40.68036998367675,45.289834257945564
64.68253400585137,37.956265849466035,57.620994895810064,44.38050382586361,50.78527185331103,37.05082161177651,17.97060625283504,24.19945900081916,69.23501155268065,32.94851303727388,48.22767714840417,56.23331157660848,32.9317704739764,41.72945140036349,28.156775666766634,38.90723377730097,,10.142409296900585,39.6858685829374,48.052986372059706
67.67099470289314,48.37675908387651,46.07488734335753,42.76751072841958,80.9035059859134,39.28919134030018,43.14582626207162,37.309777481292286,65.73675737164496,27.691333459909167,59.2222750951105,53.74937160146383,46.41251178527489,46.32455490650803,20.85044216223902,37.4100876947158,,36.143559713333026,41.00478257673206,35.22351694858962
34.50151279173812,38.91697174189392,44.59053866091559,39.59222425628094,57.99654570973267,41.47623459553047,37.743978690318954,33.7646494107702,60.53795207701202,58.736790646306545,43.59414076613827,44.57918988671731,38.70740965849929,46.70332442924623,25.285514950452807,28.581572737339847,,36.38601530142316,44.65747199450729,19.883471227363348
60.60171807823474,49.17016134615619,56.704111381421015,19.50289915927148,59.756817861086375,12.252410151803502,30.86104439618391,35.365249027530936,58.9677642515658,48.371603108778004,65.73193358327946,48.74780816425205,30.73209265983402,46.11193451226647,35.51238427454219,60.699686576070036,,24.13457400519404,27.106035598108818,50.515271780855365
36.455055843982365,41.83094908329946,49.180181810765745,41.46893919287007,80.07374830297461,38.29433306441898,39.22504943864382,21.50651344358471,61.59637755580901,,80.7258460142085,52.907080127431236,42.868629800613206,25.269857330833716,50.09592238685511,17.414899891986302,19.041271648096853,50.09120466006975,43.47665857401535,28.564466845243704
43.38314915799532,,48.31195920673405,65.18373379120106,58.909019077826656,54.340497921573544,22.333523230377466,,67.7291586177308,61.341103407551174,49.85083856561734,42.244936585399174,37.05166384171551,37.509352568802264,37.9643974867782,47.538137352748066,49.1293708163096,40.30784544246068,43.18003116337103,36.91267428506024
64.45592955188957,66.33964173634561,50.39112084978366,71.92257759686377,53.7178686269508,50.19103098425853,8.155985035402832,45.18916589181904,59.09872203843409,16.409429668437106,75.83040232666264,46.54320078429152,26.452948015041585,43.24993929843363,28.809051678213166,29.22470743805468,9.223983808405507,35.104527759797676,28.782295232747042,33.93829867250058
46.51818528500017,,56.433528653919865,28.706868971773417,53.98338968768577,60.464531991990995,44.46093555434895,37.305491548698654,63.33604295845396,51.5694757289861,45.791075237486865,48.880848510246025,42.359921939083236,31.24899312287797,45.221839535494745,42.390680135389175,34.992511734863555,48.39485988296911,46.06983179141111,31.703710412689624
42.61690554716574,,48.951917616119935,44.360633929773556,45.50958574661182,48.336312536310515,46.80089715235444,59.30053885986334,53.14015998923065,58.92717852123103,71.38453488499852,55.83865434433411,43.41424359206809,31.12744256169644,38.720171926827234,34.237470047445555,27.55358295225176,38.078731071761936,48.28892795600366,
34.147463229917406,47.71476574493943,44.51749985882053,51.20952660561065,52.72068081765471,45.23302734817905,42.49830065471497,47.64668087115475,82.6890423260526,44.45870028020943,49.75022821938289,49.10206920452007,32.20566732992293,46.86705005192512,20.969362551017525,16.299350636530384,,29.544272683506666,33.95317168890844,
52.12904547353841,31.83940256177462,51.935777561609214,57.852266858732435,-0.04055121952950813,32.4496432765755,60.302811474281896,44.17154088362744,44.99032835473325,54.69389436566932,59.50380118949713,45.2388665790978,40.95266481846092,44.2545711176859,37.05700595348267,29.75625678023505,20.184256018252682,44.368204436680614,43.62892159044453,61.64857009925235
57.46995417612635,46.290201156115614,51.05197365669044,53.35244385247107,34.91988402900887,42.484921023932756,32.188608909441,42.08960583671708,91.89901033389486,53.61391854122809,49.889225002204014,60.61941147128545,33.57550751545267,43.43542552640925,36.751712984988345,25.1530405409465,43.760228680507154,30.81526371086126,41.68926933268072,33.308476840928996
42.404312397418494,54.580988260111326,60.713534860566966,38.86310883978207,42.835042617509444,53.632345762340876,43.16804585640496,59.01784865242513,71.28489517465849,4.458659871659172,54.10236521782669,47.84369539819128,34.37713491259002,45.90934775369718,33.73157256701858,44.3514679372677,35.91134272202156,33.30220487921357,38.22539947262817,16.016390250151446
40.486540776003324,54.57067231362399,53.504166540949846,58.73715388590389,53.04398423979734,34.44720866278347,43.97457689350517,91.5130168350349,66.62500490577895,18.76377181150974,52.401695313357735,42.252609045676834,39.112901037022056,39.479012038444,45.58695057401362,44.89010744086352,22.51472189052467,36.92204479953604,49.32658417476284,31.059575124915042
52.352193755706054,56.83149601647531,66.12633361093944,78.19747547986185,48.90641950772073,53.30440426009223,27.952456428953024,49.733577708541695,70.5548482009927,56.47386062011607,57.99172095812958,46.581907050670544,39.615782183710095,41.02722192634122,32.90697720744228,33.75472487252114,41.26724718321931,42.241983841870216,37.391058096854394,73.72022542344563
30.142249979532636,34.75601909466744,48.59378555260663,36.86092402403422,62.5603829114789,45.43213716220147,48.78695831064469,23.541172915416894,59.311647093427894,39.0532658416134,,53.94852193693185,36.208135046350506,41.255330460060335,37.97239045665562,,40.63779506540199,52.55429777588226,28.436757921868583,37.914781981726584
49.39505079959446,67.90423388483052,44.30735454785275,48.686913600298055,73.523916626467,54.656111597334444,35.110472356779326,41.909774233245514,58.82819842937619,70.10647841061594,49.181352917251374,45.92644082578972,44.62338346508534,35.27671569380023,29.453270046015767,28.390741971162015,28.620237651858417,34.493261668965275,45.112683236402326,78.91953526437429
39.4256218455001,40.171720778006346,55.95177476006357,57.28956103573408,71.23278968534267,41.68390734528906,45.67025375858363,43.647361240108545,59.91052021732412,62.99372741454592,54.10086443461817,59.73399355768952,35.188844724114475,47.6955642506672,41.42748043129873,,22.407138542665095,45.84437608701884,52.602561248072575,
20.79947126271094,37.558003752194736,52.62642900986298,54.6335825136764,45.3748912127723,44.755473016953275,55.549948750872844,62.44924295934935,56.849227992662534,44.05371617666549,59.045957826530326,54.38990678607972,46.36688848120319,46.58333690125017,26.891679849516166,52.70916913896855,47.67038104233252,76.15244896536181,42.95827925825587,
49.773316314786655,46.16932141584576,51.14616550262673,59.149248867366765,55.218718764824686,53.37917484065768,58.132972345198425,40.043987479725104,65.06368511335877,77.7919412011683,39.449900750991944,52.15812822882226,42.42430874066001,37.602731259121626,46.91296213658936,,43.209755572355974,54.799835136313526,38.84108914056246,
51.81211663384727,73.35961309279892,52.204836365145546,36.874190544288126,61.90841697385241,50.40355275533379,52.16614691233683,50.33957443560018,69.88981874835238,,62.70261881329285,54.78798459924523,35.311528353335376,42.718500159204574,27.995115261448944,47.74160672063351,30.021198886824564,60.26120770989505,41.87511264660532,22.830662447445555
29.409710146996133,37.930793502409955,47.199925515738826,41.2834788253477,62.4891073256201,45.63958191514021,42.41442683129742,54.090698181634494,63.06174614295773,76.4179315343027,,50.71199967500068,39.97820316291539,44.73046611518451,32.01080860617011,49.70695778269203,29.308471458189956,54.80819537214266,43.98349629547494,
27.486578941746416,53.59523862509374,51.713960147302416,36.67350052203993,53.66686312103374,62.06191157326266,44.3387771448552,60.000648083489004,64.93784439114489,65.92025212521638,76.45684639811908,58.258302282963506,38.82883999861312,41.558072274881866,38.86176515981387,47.32526973527672,36.03074884063162,47.71534383796059,39.410454487428,57.25556245576078
68.67411780604208,48.500838236335795,54.98919384736243,55.158970253682526,79.09839387048568,44.73492836394085,33.04822001380819,44.62543766740308,59.813205096609934,78.96597277364191,67.49158086878455,37.83852209759068,45.28114403842592,42.256483755353045,40.42281581894928,23.83772185817849,33.502481403891764,19.204521350549886,35.374153956138066,53.313213336467136
55.69320301171379,45.66486800579898,53.04476476695864,41.222419623462926,87.92446090455826,56.23552147826051,6.46871911321573,60.23050022623805,69.63410017020288,173.973220138716,45.32656663050018,50.28868594821953,40.822200473776235,53.317817002502856,34.80537206206665,36.384739763659326,43.23413548451187,62.50605328532662,40.90043147714033,42.96886902697911
40.162493846086875,45.12449497347022,55.743521203600544,52.116202519283036,45.90644953231447,54.27651881875899,70.37762748232016,80.57448096301317,57.95831337082208,29.205903860282895,78.77617961069004,52.476633934532124,39.91134231472758,43.52651653919581,42.424600617228144,29.310997163085517,48.784890290904755,54.1328618908449,44.468554353904786,51.710467485472506
50.60538428283638,62.87441358089188,44.36285957267272,57.47317503635884,49.41730196109866,42.53998473177661,50.445502813381395,58.29901740467425,64.77541786930382,44.29099443607909,39.854421627273936,63.159268729436114,37.753597367902756,50.61064550501702,41.47805123446227,,56.63518449970009,54.64362057210984,45.94612096267028,37.833428044459495
49.264126510596824,37.19618234931232,74.07647409213953,31.467095451585223,50.66256810843768,63.41534991175661,43.92115188641077,43.531290215645896,69.90537049560683,70.55882968922387,58.245303702137086,41.483151388187665,39.69204048709952,29.721705248306158,50.45919176191279,48.92072091185952,28.33195403020025,72.77327505450344,40.87485519384448,47.311866393052874
73.67445725627633,48.561360619346374,55.70227011210854,38.93001198524908,52.43215169341991,48.110649847717426,51.0741423723879,66.58329743404745,68.10060338688314,69.37570866712065,66.12386083042206,42.259403973661634,50.64427029645074,52.54890632188404,49.08195847619528,23.56743632760506,40.325243859345036,72.35536048048405,40.07963352887616,34.584923992554636
44.822703799398994,,46.9231969108328,52.559726384783204,58.5074698196773,50.45339605980544,34.593029751395704,41.0454697871383,52.66851994457858,35.450494576809106,57.32937825711691,59.393627637868995,45.800155998508004,38.66901354903699,45.6412760926903,48.84288490086226,47.24410698537791,28.372299298019144,51.68264704495884,46.820561248420645
38.431806764979314,33.31591752593599,55.55714489295801,56.918417992482645,51.096633340953346,64.33517562578926,33.7322945994064,48.580627464204206,54.93485116070062,19.680932563846476,53.08463260075855,48.17470843634985,47.48449921709867,42.68718906539236,28.724344812906622,57.33527980619448,30.14625346944834,48.40164551324539,49.69796370827968,48.10412038669808
55.56385755058969,40.07623691906224,59.680404684505696,41.53149028096132,44.55583167895463,59.00887478481654,44.2408840083322,57.69252897692658,66.88577915144123,29.262165929860792,61.292535964415414,51.87757149631742,46.700769242711715,38.819212458524234,49.455798916012924,39.620693402494304,40.075141790838885,55.616799833592516,40.43023062785913,45.7404738648221
45.65537668454215,58.244619313334965,66.80549620230963,44.28292300267404,73.6975031348541,53.40675809821134,52.113033520791234,33.06651749874166,66.12794166637158,30.875708544824676,51.80936620394992,57.281537184045625,53.31811651972869,50.430942695658345,39.28570125379877,62.15908721684116,37.43858254158309,61.86008138528406,40.705165314185855,55.63868703892058
51.234240379712105,55.82190556221916,40.429841250427884,32.87496272544227,26.44106017558428,52.70478720649763,42.315535092941474,49.00569094585523,60.709325475740016,40.123049601592825,62.0318056829402,52.34573899057777,39.84278075053297,43.63811486375881,30.279536750970266,52.997336806559986,21.480093334600824,52.83940565492263,43.18952849613001,23.16095181841409
42.474388677952305,50.07126852466318,55.281195623342185,48.32737470840401,56.37044543739562,,56.410250652622494,41.01816068795792,75.56528373029556,72.86808861610834,77.06225261586147,49.46630016392395,58.92103797240712,41.790910793281924,39.710700913196284,49.044734464944895,48.500643236183166,50.509894320151574,59.12732180451499,51.961932777992594
61.440735245588414,37.957445390850495,51.96388021588959,47.85726324346254,58.28889011256503,46.41423279118304,63.758950268852104,48.884142078642526,57.09474863071202,20.079409488336744,60.59715675981014,60.775273908901646,35.73491478647483,37.5365193980805,43.08720927322901,42.66457596295384,33.10878955989415,48.884484142464984,29.12966775485286,55.03559562779509
52.12829206662869,50.708938355931025,62.40180649576293,40.01296134604523,40.794009644428144,39.14680103567967,48.1485345419963,70.88162727060231,63.357856439537585,69.38959817173087,48.11314775060022,46.70962823336391,33.90035241165988,48.712406499390646,24.227308522983208,32.46803197679435,32.13413392695129,41.50606034800702,44.70673510360147,30.357428741029693
51.00794326776938,38.893458013554664,52.33985240007017,77.15784092676674,56.908725486458366,47.84498439230093,57.71530068393919,31.366872675614445,72.18064116133107,62.30535742038257,68.58032444729363,61.05777857210547,43.661533009164174,50.696134378774886,40.32109786908145,42.480067509018596,39.49199640838307,24.099348514061134,45.66455107155052,53.320328508144854
43.04406125955555,48.56704292289936,54.69138907066371,36.571663404454526,68.80414078911367,42.33053861591959,41.203071574404134,34.06404564844865,66.21935612140979,40.65178939849467,81.03078672744796,57.91838888788079,36.05274639296097,50.59980700212434,43.84667961497789,44.47264072108803,43.289813539589986,45.68869097385277,52.30619796437243,
64.81578645351959,23.77520489144881,74.12966818659456,12.461401578275172,71.51992016080827,64.16855763036993,29.321047958035592,52.26193618144772,61.383233277227205,56.0643973662861,58.50447438839855,46.51143870898956,44.69384153109857,49.843425953495306,48.62816350925968,32.17376034520107,25.094904083282046,41.621726647996205,40.08687650248991,34.1044233435938
46.54205327323902,53.74354614451056,53.55369698960517,36.82601754064241,36.23839578188304,41.94795507132169,38.78874847663377,41.23995623417596,57.491754951234725,60.078551259411654,48.89039538238633,43.393818797426704,42.55718135098827,40.575325546597256,54.19943464679207,53.5365432391699,37.047299016128974,72.07054436611226,40.53168899418344,31.37773440206557
56.588765524111366,42.72791802312983,51.37666273069032,91.1509813114454,26.9370080337938,54.07991768312057,50.09741425955512,49.224855022168974,63.61449368373232,70.06797032803131,55.96504752647568,48.011050497845,44.23794724825527,42.936689804625146,36.27992351358969,,26.187780624007303,50.72441369928057,38.65459937124557,25.269356779628144
44.578861328110236,34.85834562849918,54.842849314886095,57.84059716620952,70.22439809342366,45.79606926803871,14.554005130142553,44.90291090362916,69.59916953065512,16.77437447848036,48.5341563533638,64.06925000437008,47.85948951017474,50.191239641247684,49.69014661911031,39.082765679481895,50.07105481100197,35.160266749944995,38.80099446085914,38.44832414158066
57.84955629206334,34.33884862848069,51.25490481842524,47.28097342816922,54.660920716319794,64.38918206616218,31.927482622730253,68.80842626418107,66.09173749945285,33.22615915256885,39.860023528619465,51.224635028986064,47.66668921619301,53.03590230033437,32.443159061423586,52.55568365342674,32.39439084157314,51.68385904975707,48.128288632981544,31.910752887285803
32.45508092276975,45.49524890268226,60.52590627795675,68.3163683021613,54.010935676307795,33.3305868005602,25.720942650345943,45.29043667636691,65.57171594239472,23.93471037644251,53.96744950955648,48.97808527080802,49.77061130072437,46.78525761860216,47.64846385177502,28.900639600721746,43.908979560458135,52.1512316503016,41.32795578001472,58.6072509491663
50.279999497169825,58.79749410641037,53.946332754834984,60.883990483934,45.16372380838996,46.98016682944585,58.661018264321896,56.059422878499404,77.34451928724019,39.75563542189124,61.70274802851,55.09758020064621,50.63545166847942,47.84009762155812,38.454497302365034,96.36668803654322,32.4224788983489,58.500486764280836,40.38982097957533,17.482981166498675
61.41041422122653,37.58705285199491,42.42843067043576,33.796527007773435,50.76307799116441,54.23409448842273,24.90656571825076,35.1683034829299,69.96542942748852,93.68160762910176,45.01044695755985,45.758438437387134,47.865613336727606,41.47106182190187,46.92953528268054,53.102818170957995,56.22256913142351,45.11120392006454,43.91926546889622,33.920587452512464
32.08675571438471,,57.0728819387775,47.572158895976315,61.65592665133535,62.30048190106065,48.520021997935814,42.40790735589177,66.10610583287948,,63.73607436630238,60.28340676139535,54.616416451598454,48.65402778503808,37.249229400537104,39.77163856858925,46.2032776111087,48.93182948511835,49.44619613876007,43.45902841654805
29.45665206434913,67.75175726336079,53.760278543111774,73.53465832955163,50.77918459141969,57.637569566183274,38.15651803789869,53.620261259514976,48.60486793085711,16.43237407810185,52.32049243092656,33.4910987195061,47.14420179909726,46.603130314358744,28.73180186577038,51.25533735270312,33.91195304100859,58.75356283508522,38.671718968296986,21.880338961540637
47.70364009609922,43.749575887748435,55.2897141451396,37.11376090700527,70.60401913071549,52.052724464371565,41.0942257673057,47.083830686653634,60.3929772839344,,65.01280175786292,37.54048977493984,41.92690203811459,59.94749196427444,39.87154200673379,57.95244549084558,65.067209950842,86.3237119766784,37.301881837242874,53.34670129220132
