50 deviation,90 deviation,130 deviation,type,participant
-14.267886915463228,-5.049223089218291,6.825212237670251,active,ad_0206
-2.4929985530024785,-1.9680434559776179,2.130555966736186,active,ap_0106
-1.318594858017189,-1.8400204788931087,-4.235354514698091,active,cg_2206
-23.894070516793846,-17.83041897926634,4.038481814668953,active,dd_1506
-14.594472961761577,-13.083883569208421,-17.110529720250845,active,ej_2106
7.927441902552935,-0.6888914266115918,-10.556178879725797,active,ho_1406
4.00388766454039,-4.971817219870323,-4.391070648911511,active,id_1105
0.5022660017530447,3.2977029786081196,9.88313590009008,active,jl_1406
-5.92707114163164,-11.027054173557875,-12.490671457820701,active,mb_1205
-14.785577012654777,-6.520516985909753,-1.2395590431401542,active,mc_0806
-1.5781984603800057,2.408120863390979,6.048999693188824,active,nb_1505
-3.3581393226090017,-9.16057740233939,-4.198525158067378,active,pb_2306
-1.6686594116283426,6.562997014591063,18.304550241666785,active,rd_3105
-18.40329775886063,-10.827319079307262,-4.066132317033759,active,sc_0106
-15.30298017269809,-10.992002714299987,0.5170548431552007,active,sh_1005
0.26593835270288146,-3.601836941607664,-12.067731910045143,active,ss_1005
-8.930021058960431,-5.941002800725283,-5.153711588780243,active,ss_2505
-21.84296511512689,-8.049415247221408,10.811598631877061,active,ts_1505
-3.3954285894862304,3.3994859329474183,8.555179828366894,active,ud_2605
-25.900703853615486,-20.46745915488671,-9.001255753724774,active,yl_1005
