ab_1905,ac_2605,ah_2505,ca_0205,cl_1105,dp_2005,dr_2705,hf_1805,ho_2405,hr_1305,jm_2605,jw_2505,ka_1905,mi_1905,mr_2405,ns_1905,ps_1705,ra_2505,sj_1805,sk_1705,so_2405
14.82064028436055,17.857648051646066,15.459068748384936,,24.632278383128305,19.911956938437996,26.76334108843914,23.67900303170471,17.085452979346925,39.82191796050746,28.773866369758665,18.45879914367748,30.15734454196747,31.505107135521904,19.85128360205561,12.427295848722594,63.24789285216887,40.364991601973074,26.331569532010974,14.110702528893569,27.986763546255787
23.47988782533323,15.448404124712596,18.21110258110753,30.833645358551653,26.624044625614346,17.936714769783308,30.782465463994146,21.122555422567245,22.816906994410168,-10.63142544560958,11.043034862496942,30.511710469589502,40.74160201388364,15.18363999844027,15.172416787837573,17.99591687823149,49.407369861620765,12.571843093337307,25.82092416876469,17.954619520582142,33.235495205859706
10.924581859624837,20.112883890676656,23.921283978108224,8.201586671497935,24.96550673480391,17.70605484374893,17.889204778788795,23.761475093904803,13.31890832503473,25.183320994756226,15.650269105442234,31.091837852525828,30.852077561028217,36.647263661756924,6.08667646397916,38.16240444015339,11.34404886881498,22.790547475153723,43.67127780145027,24.953208086856407,23.801790584483754
22.660282033542707,21.23288982174887,12.683760616225229,22.62099155768927,13.393654155380233,22.235029760414896,38.729166768856686,17.96616348702942,14.324611860050183,21.38705231848612,28.577797478227627,20.30045391373625,41.843326773007455,14.830020599617576,20.5302791400871,23.41485116970956,10.77524438069721,39.22729750560788,13.603968020180616,37.435358807343235,27.16264460377917
41.567287147687196,15.056485981720641,7.437954520926269,14.20788631752768,28.40334294777473,18.22581951229091,22.417820082212195,35.93835307729759,18.889858078694836,22.510361518334634,23.865710625012028,20.827908183119533,13.742385388986648,14.70202077069871,15.157233236496687,7.1309635701422565,25.25402959357899,21.090965739147478,26.00556558552465,12.133272481556162,29.595985146419792
15.421889561941846,16.408869596515785,7.905866089924782,11.694483522940661,6.963676767580267,18.20470906368279,42.07285649512187,31.052504402709996,13.528885221062168,18.701940581643335,31.21828074285425,25.880437061233124,23.39195611541699,18.046317950581283,21.27922873050657,14.5046266815543,26.90691522716717,21.83632299764666,29.30075775446275,27.49776666215216,20.51654924470263
9.067063787476961,15.19845421619712,9.291598082317392,5.416813074327422,33.58052999815342,9.58344749022315,25.18902095218406,16.936295202878355,32.37764566451101,24.76840297732477,32.805860329278474,22.391133941991463,30.857988326072764,16.76171483142976,11.46993658479792,29.15768428720802,5.117084174498899,24.02139094873025,30.137928417475038,23.103062638495345,35.690186542430524
12.873089192253659,19.39438026464734,15.014314438330842,24.384675625929106,90.48531472659423,26.43782959038107,27.75240679181279,31.74796619579263,27.819030822861727,29.478506702450527,21.46252745992369,28.61048364002805,47.02611215367127,29.65861500973309,19.879156177640645,27.328182405021973,51.90553548118393,24.422049765052265,,37.360724731713844,29.02666747338266
28.23308553992168,20.532881779296957,17.108349863998086,25.538301322552844,3.593875344073922,23.630495966210205,35.309960042840224,20.67838032122296,19.53828168889876,8.146918514773716,17.439042045459985,37.2712354228958,33.76373569956238,17.5519349780675,18.208655741234843,10.148733948572783,32.50560439248544,19.15529583036168,11.749683650561337,26.522151174204907,14.187857334005898
14.646219157118523,19.48698896158637,9.368384819978345,14.952517836843327,24.101514004819773,16.53966988887059,26.35733736723458,25.638573323016615,2.8955329168293105,30.983059693133836,25.42433383798485,34.34210182704917,20.94510160641765,12.406670570943135,26.3171186900081,26.921475243167144,18.572871411598555,10.169213037613218,29.639654716905596,34.755596494586925,36.621508932525884
18.21152888753832,24.233763585624274,17.971375664614488,16.26620428073987,25.58874652509465,34.06927598843663,18.970030466254784,25.278778448976436,18.14842253525675,15.052430344803021,9.839696005059992,16.171821107208558,30.546272360215035,11.756373499892572,19.73909851150425,17.73690190736693,18.293371983863054,34.00724160337882,88.9780107410119,12.202758922000271,40.123581382601074
14.588142782150399,11.548755619333804,26.458741231138507,23.023807957000486,25.60042691507084,25.760618411930118,32.02574128593632,29.87370634386332,25.16417787343878,4.1834991233619405,19.533978236583565,12.43168570509738,35.451403494658244,14.3549195906715,18.111494300526296,12.933855453862009,6.036719765506376,58.29258106963264,,7.092469081104923,33.49245504212858
18.02270931015464,24.2343103433478,6.1377324569337475,23.405069860053857,25.636857496091803,21.047873134173543,17.339630317427854,28.551376354817787,16.925512602010482,24.22375809283772,29.792971111136396,39.82287768653422,25.511149134442142,24.84352444106934,21.08034515279607,31.101134847091924,41.81150602202993,27.19905652939198,6.486507470640618,26.407515014752903,22.314883442090476
20.540400595234935,24.86838435307544,9.397581914712532,33.24233868258938,5.1349546296705455,22.31715774944253,28.55477704630873,-1.3547865042489349,9.485524818352971,46.58845316556631,15.654825980335385,30.521354521727105,17.883784097489965,20.203755714039904,28.698624320378567,21.032207584825095,31.73687752586249,13.816450673313298,30.393607733533827,34.36648397355077,28.051145737556624
10.790891710093618,30.57846254453547,26.414273457349328,16.547898436703434,24.919811186857018,7.111931762513237,29.91783366522116,4.616059168193303,21.87557848452151,39.597537536732744,31.135915650730325,,33.49235184081454,28.20699775505523,7.632851996516848,16.450770529509697,27.321191867426528,26.436024776592703,36.91219841020565,20.6711234244664,24.168842733237298
23.03346915961165,27.54206475858151,8.580097867310826,13.661288176508819,16.34749421998825,27.838618749608678,25.003608616068718,26.19863593318709,22.416486023516494,9.795583457594262,35.817789093024516,47.491838863718655,31.288741445753864,31.205272480429407,26.73561703577739,32.678579710462884,6.218573769626289,19.413031217519283,36.84042596674763,18.626167319276924,30.315734619845614
24.596571280932324,16.18282626689347,24.41474857443407,25.01900838475851,27.583209681709445,50.21485110906315,25.609072887622577,21.97998789817184,37.50334902073039,14.33986449265884,9.645499456757861,24.586682724602127,26.56309639047724,23.556034293761172,14.546617530479885,26.391340228333327,28.848981916172846,13.840109316986954,22.046707872392204,39.41006475574285,30.24858345724556
20.62139808708539,25.25404166057271,30.589372270159686,23.735004402662497,54.14252011452179,33.355851620992226,43.09274850372846,30.237144987911545,14.751798852295273,8.755730992130992,28.555329227027915,20.2331063523485,25.997826637546233,27.108036996892654,17.978245193811226,34.808564305960225,23.249725876018097,11.567734041309173,4.075246365154641,25.8589060958395,32.603648967888276
37.66192761088713,22.581678218903207,38.66114815547567,29.360644187617652,-10.48387376446911,24.709636272917862,13.7747341247089,35.250023154512135,27.14071958034559,35.854992226224766,33.26221991635035,27.280796104708564,23.417727624305556,29.02988880453679,28.896621287771804,10.979952244837051,41.0996441590834,23.56682062660694,25.05169790088297,35.5051323736092,13.924144600345798
20.183943553982417,19.696304995761245,10.38241008734704,27.30300251243226,18.74122989979469,23.047681302125895,24.127613715495805,16.115162703499507,21.835040710726172,15.595754098271975,10.465953045571851,32.477964091563734,23.095306131668522,18.58706594422239,15.715685392338514,24.928406096752095,22.196725996184483,15.687957245431349,42.603404261815825,27.608467655042688,24.341667869837607
24.763674730794783,21.78968808895243,17.367127523460567,12.549707655008177,21.37308945884962,27.95327255777282,30.402588910956442,29.967646462414944,37.192354193897366,28.015616165547478,21.778872749497523,,23.410963335170308,13.495794631514002,20.66414117445792,23.219237055504074,27.91470972487288,25.743959705729523,18.930567805426875,33.79648189611579,31.31912259869098
15.483936325233309,26.794224206715278,28.86638119206089,5.987662312843039,28.643279667060384,22.030534728300793,23.495794631815087,-1.2710457798340684,29.97346003215708,51.89228633238541,21.17792132525962,12.858648892392324,19.809316834528786,18.493144051067112,12.640129787382847,13.969390984986006,11.270306073471772,17.236550946759387,26.29759589310207,17.782401117115512,22.34964564787802
10.048407161617078,26.135343829438085,30.557254100467446,25.082376277009104,26.31001258797627,17.56840914095561,31.110235324094894,29.554533955093703,5.393861224646955,15.33653991424623,10.308227007649819,33.52462801957046,26.257212013823356,27.78120591550773,16.609883343449958,29.215684391029097,23.699810681515167,22.12228813325566,29.900095387416485,24.693639273512026,22.22517752342948
26.39259052774763,31.69432532371195,32.49260487566522,28.567928203237276,16.776815030911195,23.38538933168642,32.865310822320815,32.342382158175056,19.228264482501338,37.93516670725032,28.96716320307387,21.223479734090404,30.078389480682638,41.24976742389498,34.09443970544335,6.394047097809448,-3.5045711070180516,31.97568142994161,13.748353762032224,15.051900704916221,34.9795706140177
25.2266217275911,30.595852081128577,15.609830032379392,18.0477173892088,11.478257519255465,20.370241047626934,24.785965424449856,29.462648026963294,27.081006236224354,8.932523090825605,11.631954624879413,33.24960349103506,12.991403626641741,18.251946689432316,14.640259560796629,34.077237754076044,42.278894383226515,37.217622761830725,19.687825498406596,21.176401564205776,18.601203602177677
14.416213870557485,15.409788673696312,14.482438971539594,21.77699317910293,31.194017056086746,27.656514620693272,25.226524029541554,10.346318345800526,11.78907835565759,24.445402018744062,25.827108462587347,27.65292623772323,29.380890025653834,10.49998494515959,26.30340981392385,27.449444498062615,32.69470489269042,18.65133160736785,46.947797734527455,29.02230244053017,29.970445489815603
6.2838215717229815,28.84014811541651,21.84335327831454,23.956395385188333,24.687229264942715,21.07743611789266,21.891201105855757,6.4685070098326065,25.034738159255404,20.067524736267224,26.25283213195745,13.320537244023768,26.038945747820456,20.007631795882567,22.21243910407952,27.08557647012544,33.767537850765876,16.287249971185965,21.752353609560515,35.2871021447865,31.546624233662925
21.419076343645806,30.161115599655396,5.144640686691247,24.058603027829037,14.427165568587554,23.73462201526106,16.987487513981502,17.567929344105522,30.555212330851848,30.919923732853118,7.323770707825659,31.41161650455568,21.402313367868928,41.59681621836944,24.45781101614288,30.753815127334985,31.740284289745368,26.761977113360743,27.74714227163983,15.715052494937595,21.680665767065037
33.40458127531292,18.52519084163103,14.647811374612601,26.591779978135094,37.41210943518689,13.515391526075561,24.62620988547713,17.756226254207338,-1.8155974425837798,-5.540764183709456,31.054234918469348,26.10995233221157,26.442781205332473,14.039073354312364,20.58402830226553,15.672584797045062,24.131910488429355,14.619341518243509,,23.151675497118,32.094616617538406
34.310943227441186,25.105891054039404,23.481400794409566,0.31987934727763445,13.235112506680878,36.08730168222369,26.05132462750693,4.369747049244111,18.3063892673364,21.77541690669875,29.447724220952722,21.52050660690381,33.52042776042895,16.51992455637435,24.320021998069045,5.243472469761201,15.467590419886307,31.45812020152426,,43.96102108386732,34.50236919938963
11.908648472058601,23.788467995078065,30.922404891180637,23.60075243830778,40.667907524541505,13.665476348960013,19.77683328324765,34.76467229309014,15.70345663575458,,27.159486596906408,37.72931346368926,25.264566885097075,27.035224447357912,26.666814922636302,27.931000782850624,25.598717360780498,34.32191899038486,33.53455707555244,12.444124151320267,43.24402645904438
26.33892031442857,24.602081974850705,13.709214205894057,23.278042786285884,14.938037493400259,19.487546866360574,25.154466815239623,23.895250968783113,21.701847568570848,24.85787209306016,9.48983937537561,38.035767013260184,17.870294916178366,32.290669926457014,8.648865638879926,28.198612792874368,26.852647334831893,17.808703336253885,27.947538160121823,22.650879357958928,22.52863428151535
24.241845988158055,32.97368525703961,36.34329483333195,23.436859068427953,17.127417551836572,25.043217431694913,34.95705782125963,37.240123023137826,52.31095385251733,47.645693872414284,32.30239546153584,,29.77423156282854,46.61335822379273,25.711091785411593,33.751804067828985,30.915819971178166,23.296513383405724,44.08684238863022,31.92652455306363,37.062677957928756
6.281814202389128,10.884484343658556,23.674366437984318,27.723156930695367,23.670287737404205,17.371572986775035,35.79117975351508,16.796837408805615,28.19564566887214,77.70116184657411,8.073614063198178,,21.825140888603393,7.8702427466940605,14.080458722587814,21.07395707570754,69.53483846797718,19.485929937727548,24.28495146279377,26.31645843803969,30.575814208746237
18.640549811778783,34.98547782175673,18.318816536205105,26.064867286902484,23.93590245222721,24.528782947623156,19.166907472406663,30.881054122849235,19.05896130718891,25.943333692049606,33.39016353422721,30.579260505921752,22.56492634887435,29.799374676230777,23.109901020431863,26.91406343037371,-0.7469078168348631,43.37191926300941,31.81351998507462,14.520381399993454,17.280243343570604
8.493509027027685,17.740841224769014,33.597885299463414,16.898078941229116,16.008011277197852,20.94250576468103,23.90903489720442,16.54467298543001,12.254233909824244,30.563662242566842,24.597612619767247,18.541352838127494,28.899653756794315,27.292941133401122,30.121206119060613,21.87212149162691,25.088609285068053,16.99687851114792,38.119058681486194,37.10389592902662,34.92291504747449
20.130584410443234,27.28348788922996,12.250703115127294,17.809717234382074,17.419464207465868,27.707704739380667,29.5923367001974,25.043917436225172,22.753312966523325,34.73933393668557,43.540327926640785,32.831811172983976,17.84579886410647,38.81976385063936,17.126633017704968,21.460274311035562,17.70055071972817,18.027860947304177,34.82582232089473,12.490452710303515,30.78602129533735
29.34803381126975,27.518772200263946,7.096500635023247,15.94041721509015,20.606940685181215,14.664256951240588,22.163769613505654,21.342835691438392,24.423025523784748,17.514362241163496,26.025923045921406,22.953129369438535,30.176127323440348,15.131329402255687,19.369724467680783,36.8342547636801,34.06283128952977,23.82638653442855,16.608985031644238,26.73847298230922,25.266495893038538
34.96696073854861,35.52491346259689,15.62666108354459,22.683945874402013,14.29837942934887,25.52652425300964,18.779394243502153,18.375319835293126,35.95641837650303,5.7466395814630005,33.308052279955916,32.8701651546106,22.795644830104195,26.417407821873383,26.804514267942476,31.172722970313806,33.27787835085803,29.222215516747887,15.219566481839394,18.068523198941534,16.379679164242233
22.668977651169918,17.361055072982168,13.956032522400932,22.70725693487299,36.67800631671645,44.60658323235774,29.603419205171015,24.38347150415416,36.34256676102004,17.51010850664415,27.85978916083515,,27.075935083734258,34.62443258445887,19.033028215695133,21.581162731579525,20.21540405662831,28.939622358767636,,23.522144387045095,30.314393729809453
15.613214453122723,20.791138982583874,17.61860194708265,25.64097555419596,55.17188583431911,17.43371951250252,28.73869017331079,18.403418687734014,5.674856203993826,39.470209330816374,24.416304215324903,15.720775065072615,23.24910631410598,17.52011428663217,18.52336610565777,23.873901740382916,29.09589452056929,24.2283010486761,32.216263300147475,28.875731903530905,29.52672723964578
20.361933025519896,29.855846721777148,56.97358863001023,13.287167234420036,39.52881164730705,14.493518560866633,22.20765377008466,34.09103495280887,20.43366188047586,17.260000096668705,31.32993712172832,17.951429875596126,31.304217575199864,22.828476852626956,24.125057706332143,29.199241508072056,32.86483988174682,26.755996429034646,20.68477531112751,14.760547979774941,35.410824016059436
16.054934188558107,28.66863352088106,25.124803810739678,24.427383464994804,13.156114939729505,32.34571875354563,20.5481253488872,26.917262090323376,28.3394778541216,36.69982343257297,42.09011938041793,19.260443883917333,24.16974931389425,20.951579315995446,26.368378237480595,24.64589962468193,35.49684317338991,30.13917984147581,39.28385986447981,32.89443477069537,39.10323477382951
8.308997896031315,21.978677943368567,18.15554775727864,27.14068568047466,11.345532476166,22.37705632346298,26.279955922351057,10.44964284161394,4.6879583986275435,20.225996791308596,13.267135475264794,36.849190740889966,21.187442175285938,35.10566664124123,32.96655339869536,29.295050644263025,13.038611369858472,29.47989085651743,36.48306041630073,26.84825017373693,22.544714450884968
22.074129304656836,35.59534383865376,35.706634739764894,9.294449917123554,3.7939032378521063,25.838135007807594,33.79678721053985,30.742640227737535,6.99470505811702,27.515157177405882,32.75022033157644,19.108954135329057,26.614750233639505,14.778234504390127,25.86154128942846,28.232295364807563,26.585211721531437,21.072536586550136,47.08731390692745,35.06453331985615,29.982313832810092
20.750811427701002,25.593082151554967,14.309016224524356,26.19031029274646,25.962862910357785,5.2428931473835405,19.393430111830313,10.504043448291,20.96792744089452,21.422946223391016,30.858488139139425,14.460358628917817,22.401454701851087,16.351467915293533,19.312156546703715,32.84533617779593,31.300797872272703,11.883305684056083,18.211399707913557,13.833180118482659,35.010003573230605
15.2132727168336,29.089479504369372,14.534678849132092,31.170220314371278,23.205907860391488,29.645897789131915,31.837591510387306,22.757822389946938,30.78001111955398,33.56724755903346,18.703930342001982,31.233961893581892,20.690891375799893,34.631580098897885,17.568433822699355,20.13383580281507,19.34660413308015,31.053967073715945,30.28602731654466,38.18940660546855,19.61624573289565
22.906888154486012,18.507958760673347,17.465356545010252,8.940966177030532,38.65597576322142,35.77967991870887,30.779984966114306,26.369289035168507,41.531890097568365,40.40434800242423,17.177012560187805,,-2.838022906872979,35.527224836685434,22.894499540667248,34.118305526685695,40.96873097312408,24.607904871741667,5.994865984693547,34.63979233100031,28.783082198418725
10.841641368267787,31.369835557804947,24.191955236864164,18.533313424775077,47.227469663341026,20.39552910137118,26.66345739166566,2.238895008963297,30.32014469419773,17.614356332737316,25.05868126329851,22.17854991702297,39.83363155191369,10.650770416565962,21.88465969453597,22.4385436217693,41.58795814418118,18.3204037550136,39.52556301958046,34.40170193602057,30.403734837512374
26.87704564777983,27.224269139432884,26.276954307618,24.593036354945028,3.138616682707749,23.544184589021413,29.596529267468288,40.20523573534385,22.849562064124157,6.694798135610377,32.285917631749214,44.081335151936045,29.73259563494411,26.094510333666626,20.147246575809387,36.776514780755804,15.172688203270553,42.807111481837104,27.187580116324114,18.71194479270281,27.43405149117821
21.549921729094052,37.624182893040235,30.860862111907466,27.270277826110913,41.02830100793457,26.513068908813068,39.329848009535816,34.55556569030769,28.15198827465682,38.61132604609666,10.755908815868011,,34.97081421009279,20.50444416952177,26.600684620845325,35.66046641485178,1.39593042224746,19.6520701365677,23.71478711549898,29.723075002498405,33.82385069614517
15.564010032070584,16.480397996685213,2.494759399462623,24.381663287774813,5.42991666816863,23.983218863639536,22.602093262751353,32.4299950514676,6.515240119401355,29.969608163002544,30.28631221806943,33.200676637908245,36.33739161804136,36.75744309976383,0.03147946548281766,31.6806801413857,38.10747470936476,15.175618722281861,,15.534866708067653,27.522660527640184
17.670568292956226,20.267921316515952,29.319196704478106,17.708351035734598,24.959269232877645,15.279919272276103,29.345758731550166,4.6933147094339205,22.42179447883486,9.624359060345029,35.35839085948642,21.939813031474188,23.345225603294736,5.202166763695033,19.358758202498926,14.186254655639772,26.892439884357103,25.951964580839075,32.46763087228824,31.99535910160573,26.494189277423075
15.50239823682999,26.836417810069932,,35.34456353338376,22.452406982177717,34.27588521854758,26.328740149402154,10.127379312564486,15.151101824153344,40.99049925439857,29.03173111156325,19.94521036873777,25.344635006612243,16.040917643684743,20.60106671609301,41.99562011274244,31.991112591048704,13.055990912988996,39.11612108069414,16.462293948721253,35.04158482392356
38.21811216141144,26.530939925518794,19.02853636880866,17.19781412586514,8.997324297210582,22.669027557324327,11.672898269467495,34.83745704779014,30.389562292200942,17.27086821799699,13.7989388565248,10.97801546373529,24.660122496532622,67.00257622760368,23.158215554311322,28.250670911754987,31.567152275413385,27.29563772292377,10.034665326188275,37.41033028138628,19.72510533648331
22.02162836996515,34.23373361872127,16.394538049892986,21.99060551829811,21.87150221721005,18.511265279214868,37.78140223504396,16.30000339029173,23.358237862733777,16.209756537207618,21.807611004717472,39.3283763764703,26.593939235376105,27.938071745407257,18.172900712684253,19.84587093196035,18.935427374200515,14.986259735085227,,31.566667233726974,33.60850036259042
38.23841071911718,25.947042244686784,25.12221363437212,25.69481061191438,43.73812574358901,30.512698798993924,32.32002097390227,19.04978407909654,10.002358508798793,24.603906776116144,17.478585698765173,22.305220547600143,27.390525021730163,33.753834678939384,21.32512742759551,16.445064831413788,22.546143750285495,25.966875137980267,9.282835143365048,32.31835454292839,24.86382657961603
28.59535005770472,31.873909038362676,23.164625659326916,23.383908527981987,7.5620083179505,12.815640668144837,30.81943082884179,40.03654929460197,20.009386337277185,18.40212878002899,22.052601857861717,26.620445591233043,33.561940159707696,28.100501645734788,24.701864001692183,31.370002376125917,22.17653948353385,19.204824319687773,35.004844898966354,14.807385071781965,31.847926996204265
8.283444368383655,19.24947003603816,17.533439657436077,28.751286266526137,28.89629369238787,27.819389381386166,24.20830174412095,20.613351172489914,24.914119379623703,11.734546271422836,25.774405065506375,30.235687248434544,14.849483859343266,16.8315406913172,13.632459635091834,24.03002062495069,24.136991385287644,18.666466393096535,42.57927883732518,32.2226799579244,35.768421819404
25.943596335471668,18.471305126681244,11.352985189972088,24.990448082261498,-27.49813692245162,28.845150076847688,20.464816018399105,25.67085771033379,28.673081734105757,23.529603761285244,36.0108300126478,31.200004903205084,29.51110266662652,27.051980837802112,21.937110288680636,15.241376043022484,34.96765184286488,27.754077070844943,42.37347846686896,35.33662899326957,31.315426911668652
31.051641473990124,24.061154398371528,35.29075881703713,31.765650401811683,43.19416688919202,38.979640661187666,26.895036430478335,19.06234175917804,41.79489382695267,55.55168104319404,13.920868725965661,23.500280859163666,36.540803525145726,16.0103971559314,25.309672289485402,24.748981702234783,24.204826112291272,23.273602342925464,42.9034470512819,36.66527956027227,22.539350303756592
17.414399523500165,29.2593736620996,10.004768392108502,26.709460005947392,19.881181921572022,14.093801590247224,30.29675676912945,31.722805310548576,10.135234332952322,21.936854124600394,19.684093728105978,51.951415024531606,27.43451732490435,24.57218194791753,15.735901093194485,23.171249089605887,30.355713358259955,23.387817645108058,9.737801715726988,17.964070289984903,24.795113616475703
22.749945813837023,27.657797058665764,15.321861155034597,22.127343059942092,39.45912056468134,36.226807029302535,38.11865459440463,36.01045952659672,18.401338276159194,,31.870555720272648,32.863444227268054,10.171337492709299,23.96917272911592,26.346662580983715,23.37562705388805,24.226691664872533,21.90099928597592,,26.549173794824924,15.482992851024179
13.289424465723911,20.645754408265418,28.182517630601982,21.256054257834776,37.83445752637746,17.48004657296211,27.137937013485207,21.976668759724774,34.85043029622197,17.20853784154761,24.177356609605383,35.1044182946237,28.017561025452373,40.77579124992957,20.248839164456733,18.8679223930111,32.3948895982033,21.546943057468766,36.169654878670144,33.119937225511606,27.719663273488678
16.020390794787623,21.29654629150899,11.55133548388227,13.615470461963636,15.648685913796498,30.477547482601544,32.4825166472596,11.391374255706253,23.39941477979456,21.07585333718324,20.813542876921307,24.83826578931172,25.351280912479048,16.583525073187644,27.833415820411062,28.568459451134693,25.738719765303486,25.880831999307333,12.832679067665339,16.602334212670087,34.260347126785945
30.024454324412865,39.626833717609365,36.266345741909205,24.369100849100082,7.881296837773192,23.8882039633329,27.05653287918971,27.87577531073266,24.4189989142452,26.24247713253805,25.283805810304603,36.65472348376262,25.80813833871519,31.785135956021836,24.147695903550694,27.855034281846482,30.602294098051026,27.886056817764143,,21.1254389798992,17.41905427382973
19.66916018755235,23.718679777287065,,27.289638425955246,30.607259071061545,22.209348893707883,32.34249699178369,26.319147686441,40.85800622913766,14.113994774961725,34.25299196952339,25.699955185748088,32.2584693618969,26.889072551719316,24.244114379922515,11.245884147624679,8.926706544758503,13.547539246719069,33.8439700564368,28.881268511826107,26.01949102695069
23.43429257151415,22.207980922910423,16.98709611624379,21.83633185520614,21.332645927174866,27.60749692250092,14.817322284349515,8.17605966345657,6.386383025602598,31.77760703875256,27.780528287091485,32.529996921463976,30.509691092633922,28.178996408257063,26.45148257865074,28.81398091944039,30.241133165639752,16.398684738085045,24.192350165259455,32.14114477910384,26.847014665133912
22.4033724697587,23.201400371478115,19.791727834331,12.535229617091598,45.00535562516683,0.5766118708012442,29.16606822605884,22.621924612267577,3.928417324287679,40.90083664895755,24.874007514615286,25.06286199536669,23.40271102137875,38.20671583593686,19.27984494726118,15.695628291966415,28.496167816133067,22.507241353514914,,34.815316197449135,40.06219145248782
19.9124862511335,31.309548773395612,28.34140213323734,29.904286387921815,11.149165404697243,32.6158090975629,32.112210406707135,14.37274366060744,26.22880672172858,17.553179167013106,23.805192611226843,38.63216515787771,29.400760563189074,14.314764616700984,16.296941604627364,32.65118465132293,18.866848513589844,39.92772212061258,36.16894765977946,15.542434506363549,21.030331208859096
30.453905698295884,26.486879182945813,22.73316252831161,20.220187139110337,29.922354711484388,28.976120501077865,32.11398614237519,28.03462393175658,32.25803302405599,27.707336519880442,22.001123022745976,29.05241199389419,26.598024780440703,21.702292513596554,22.45246180792133,35.76224567675817,23.336794965590663,30.088414958311418,,33.83759497178379,27.86744147725217
25.465732200558726,20.08292574771994,33.58525446483566,22.702923947090085,34.518680737228564,32.589863709635225,30.289267515890643,34.01324188222161,15.168844331002859,35.46491603964814,25.03639586545529,34.845403686065076,35.47853694007102,31.862131831033274,19.10425559366623,-10.813676343956544,27.770301314462174,15.805088212397287,33.77029869778997,30.212447832317224,27.12378456792814
